index,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
18580,0.0,0.0,0.0,0.0,16.192781958937445,1062.0706493793577,0.0,0.01235824858228505,56.147070125195256,0.0,8.614436082125108,3.614436082125108,1.192781958937446,1.0,3.614436082125108,0.0,0.0,True
778,0.0,0.0,0.0,0.0,29.0,438.86666669999994,0.0,0.020689655,0.0,0.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,False
12967,3.5022126442772312,92.6678360569113,0.0,0.0,7.8325957852409225,70.9162872008951,0.0162541331890128,0.03630940796625119,0.0,0.0,3.4977873557227688,2.0,2.5022126442772312,7.8325957852409225,1.167404214759077,1.0,0.0,True
20031,5.882952326879997,104.025447446016,1.0,1.8142389333600462,32.0,880.8280926765881,0.0,0.013774791660065011,20.668418627879962,0.0,6.941476163439998,2.0,3.8829523268799973,1.1755715096800046,1.0585238365600014,0.9414761634399985,0.058523836560001485,True
7485,0.0,0.0,0.0,0.0,14.0,390.9,0.013333333000000001,0.066666667,0.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,0.0,False
20794,5.708722029558443,63.85613355920372,4.631063437016698,133.15873740692217,81.46595155525047,1354.44437521328,0.0035076630861832965,0.008350549950873351,25.125944713726266,0.48931903110500935,6.184468281491651,2.184468281491651,2.0,3.0,2.0,1.0,0.18446828149165106,True
16500,7.05376547322228,199.62931168157107,5.450418385913586,1279.1184735325742,114.3596228760125,3263.1588710112464,0.0056493485364798035,0.013616499938405413,16.105638362686353,0.0,7.0,1.9008367718271735,1.0,2.0991632281728263,6.396652912691306,1.0,0.45041838591358674,True
642,3.0,24.0,0.0,0.0,6.0,58.0,0.0,0.028571429,0.0,0.0,5.0,2.0,2.0,8.0,2.0,1.0,0.0,False
19827,0.7070549055711137,0.0,0.0,0.0,3.8788352832866586,115.68383577993875,0.0,0.02828219622284455,37.35247972290264,0.0,8.0,2.0,2.0,1.2929450944288863,8.68712151086218,1.0,0.0,True
5714,1.0,70.0,0.0,0.0,12.0,1644.233333,0.0,0.015384615,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,False
19759,0.14674004636204896,2.3478407417927833,0.0,0.0,19.32066041725844,1255.4476840104542,0.0,0.004704821878066246,32.75245236526138,0.0,7.559779860913853,2.0,2.0,3.0,1.853259953637951,1.0,0.853259953637951,True
16667,4.136662397836149,212.97174284369882,0.0,0.0,13.913273569706096,664.8910455090086,0.0,0.004121768909182691,80.32314174262756,0.0,7.273324795672299,1.8633376021638504,1.8633376021638504,2.7266752043277007,2.1366623978361496,0.8633376021638504,1.0,True
8083,2.0,90.17857143,2.0,88.5,19.0,1214.307692,0.022727273,0.031677488999999996,15.52703405,0.0,7.0,1.0,1.0,4.0,2.0,1.0,0.0,True
5954,3.0,62.9,1.0,0.0,30.0,647.5185230000001,0.0,0.010437463000000001,13.73292849,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,True
6468,0.0,0.0,0.0,0.0,8.0,272.9,0.05,0.075,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,False
11784,0.0,0.0,0.0,0.0,6.0,81.75,0.0,0.066666667,0.0,0.0,7.0,2.0,2.0,1.0,3.0,1.0,0.0,True
12773,0.0,0.0,0.0,0.0,2.4397890981561376,53.99683647234207,0.0,0.05933684855080134,25.50568926745436,0.0,4.481687214750897,2.1204218036877243,1.5602109018438621,7.439789098156138,3.5602109018438624,0.5602109018438621,0.0,True
10584,0.0,0.0,0.0,0.0,3.0,144.5,0.0,0.1,0.0,0.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,False
17345,5.771961643193185,51.956076713613626,0.0,0.0,28.270277258218194,945.1371037767265,0.0,0.013985004105999961,49.144044706520226,0.0,5.771961643193185,1.954392328638637,1.954392328638637,3.8631769859159113,2.0,0.9543923286386371,0.9543923286386371,True
1163,0.0,0.0,1.0,41.0,13.0,698.0,0.0,0.032142857000000004,0.0,0.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,False
17433,1.3147757400180988,34.415408751724904,0.0,0.0,26.6295514800362,1209.5632794189335,0.010151470645143771,0.017461262760058344,3.404716090436819,0.0,6.370448519963802,3.3704485199638023,2.0,1.0,1.3147757400180988,1.0,0.0,True
19294,4.0,103.15917803128153,0.0,0.0,16.74637989045752,313.6139857321137,0.0,0.011127206543098858,70.70325289095557,0.0,3.0,2.0,2.0,5.0,2.0,0.17164874315359502,0.17164874315359502,True
4473,1.0,6.4,0.0,0.0,13.0,135.0,0.0,0.005555556,0.0,0.0,6.0,3.0,2.0,3.0,4.0,1.0,1.0,False
10583,0.0,0.0,0.0,0.0,7.0,108.25,0.0,0.028571429,0.0,0.0,1.0,2.0,2.0,7.0,2.0,0.0,1.0,False
8326,0.0,0.0,0.0,0.0,59.0,2886.841667,0.0,0.025574713,0.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,0.0,False
1373,0.0,0.0,0.0,0.0,5.0,182.0,0.0,0.04,0.0,0.0,5.0,3.0,2.0,6.0,1.0,1.0,0.0,False
3177,1.0,27.0,0.0,0.0,4.0,467.0,0.0,0.025,0.0,0.0,6.0,1.0,1.0,1.0,4.0,0.0,0.0,False
16501,2.035711688486609,269.9308086035572,3.0,229.12049058745484,13.321405196379482,2449.6699292507956,2.755531739471002e-06,0.021474668299236832,42.23168449443693,0.0,6.9821441557566954,1.9910720778783477,1.9910720778783477,3.973216233635043,2.0,1.0,0.0,True
13522,3.4458341880056595,213.07430569800096,0.0,0.0,3.3375025640169778,332.8729068379349,0.0,0.002476856649568572,108.77148851393919,0.0,6.959720227986795,2.0402797720132053,2.783336752022638,2.1888911680150915,7.229170940028297,0.8513886039981136,0.0,True
15120,1.4128227051807547,78.50152286692922,3.941025327831321,251.0254292870603,43.764101311325284,1685.3637901575464,0.000250956042998152,0.0015156404714631437,43.92214179296604,0.0,5.117949344337358,1.9410253278313208,1.9410253278313208,1.4128227051807547,2.0,0.05897467216867924,1.0,True
5739,0.0,0.0,0.0,0.0,74.0,1268.266667,0.002702703,0.00954955,0.0,0.0,4.0,2.0,2.0,2.0,4.0,1.0,0.0,False
17024,2.04923407192236,58.92833642572453,0.0,0.0,28.886213294602477,969.5751525483696,0.01331496778754816,0.024098806096726284,14.433701758450391,0.0,7.09846814384472,2.0,4.8522977842329205,1.344638503456519,3.04923407192236,1.0,0.0,True
3981,6.0,88.0,0.0,0.0,17.0,538.9666667,0.0,0.021929825,0.0,0.0,6.0,2.0,2.0,5.0,4.0,1.0,0.0,False
10365,0.0,0.0,0.0,0.0,8.0,113.66666670000001,0.0,0.025,0.0,0.0,7.0,2.0,2.0,4.0,13.0,1.0,0.0,False
2644,1.0,7.0,0.0,0.0,28.0,471.0,0.02962963,0.066666667,0.0,1.0,6.0,2.0,2.0,7.0,3.0,1.0,1.0,False
8797,0.0,0.0,0.0,0.0,48.0,4152.083333,0.00625,0.028125,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,False
17851,1.0803873328952402,8.295831306159883,4.154341047556463,125.93506650887839,90.53054323909659,2283.6901686575275,0.0023490528336007036,0.010845491899614926,21.152453732879938,0.0,1.0803873328952402,2.0,2.0,1.1543410475564628,3.6913179048870743,1.0,0.0,True
12699,6.119718661393122,118.4249660693034,3.2686116198009825,255.11594598849774,41.07444647920393,1748.4206087486264,0.0031122908706401027,0.006403376715140607,22.177061110166395,0.0,6.462776760398035,1.2686116198009825,1.2686116198009825,6.119718661393122,2.0,0.7313883801990174,1.0,True
2752,5.0,138.5,0.0,0.0,11.0,578.3333332999999,0.05,0.072916667,0.0,0.0,6.0,1.0,1.0,1.0,4.0,1.0,0.0,False
15033,0.0,0.0,0.0,0.0,14.383190264432042,312.0914475372248,0.007476599094947894,0.016978181930175123,7.524823920444932,0.0,5.186895576908732,2.5233619471135915,2.0,1.953276105772817,3.6168097355679576,0.4766380528864085,0.0,True
13308,1.110636649656569,15.82550471933339,1.110636649656569,18.88936335034343,45.238353911676654,1526.5338653834397,0.006975398599522526,0.019208988165114113,11.452749353370201,0.0,6.0,2.0,2.0,8.88936335034343,2.889363350343431,1.0,0.0,True
7420,0.0,0.0,0.0,0.0,12.0,749.8,0.0,0.015384615,23.00459544,0.0,3.0,2.0,2.0,1.0,4.0,0.0,0.0,True
6138,0.0,0.0,0.0,0.0,8.0,846.2,0.0,0.025,33.22292729,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,True
13483,1.2376917254284197,47.18438269391378,0.23769172542841965,0.8319210389994688,4.614608979712616,687.7808109238723,0.0,0.016446582051440964,2.3930274717581046,0.0,0.713075176285259,1.1188458627142097,1.4753834508568393,1.2376917254284197,4.643462411857371,0.11884586271420983,0.0,True
13170,5.611521244838931,172.10348848046522,2.4855984439513366,131.35229323596297,34.45679533185401,766.0129804738315,0.010196661828135826,0.02267356630485697,35.35366447440928,0.0,7.0,3.0,2.0,1.5827181327416042,2.8740771991124063,1.0,0.0,True
8552,0.0,0.0,0.0,0.0,5.0,135.75,0.04,0.053333333,0.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,False
92,0.0,0.0,0.0,0.0,2.0,52.0,0.0,0.1,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,False
7239,5.0,171.7333333,0.0,0.0,93.0,2087.6498699999997,0.013829787,0.023551165,0.0,0.0,8.0,3.0,2.0,1.0,4.0,1.0,1.0,False
2610,0.0,0.0,0.0,0.0,11.0,151.5,0.016666667,0.066666667,0.0,0.0,6.0,2.0,2.0,2.0,6.0,1.0,1.0,False
13622,3.5565512604163,300.3885260651657,0.4434487395837001,6.8734554635473515,84.10414117708589,4832.371079203254,0.003515185674362646,0.014023190741210525,15.240877700952069,0.0,7.0,1.77827563020815,1.77827563020815,1.8868974791674002,2.0,1.0,0.0,True
1191,0.0,0.0,0.0,0.0,3.0,79.5,0.0,0.033333333,0.0,0.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,False
11799,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,False
8754,2.0,21.5,1.0,79.0,56.0,4899.626984,0.036904762,0.06360119,0.0,0.0,7.0,2.0,4.0,3.0,1.0,1.0,1.0,False
6844,4.0,151.8,0.0,0.0,10.0,265.4,0.0,0.007692308,0.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,False
460,7.0,319.5,0.0,0.0,11.0,416.5,0.0,0.007142857,0.0,0.0,5.0,3.0,2.0,1.0,9.0,0.0,1.0,False
17335,0.44201492910188,3.3151119682641,0.0,0.0,5.54705225185658,226.0633084588638,0.031159701417962402,0.053054051208830805,9.999945857800583,0.0,7.44201492910188,1.2210074645509401,1.2210074645509401,5.33697760634718,2.88402985820376,0.77899253544906,0.22100746455094,True
15063,0.41143442099302685,1.7828824908326382,0.0,0.0,2.411434420993027,23.789620301340587,0.002742896277098319,0.06986671217660788,12.641796981521486,0.0,6.354262316027892,2.2343032629790804,5.531393474041839,3.9428278950348656,13.828483685104597,1.0,1.0,True
5997,0.0,0.0,1.0,0.0,56.0,1510.0066669999999,0.07413793099999999,0.094482759,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,False
4691,0.0,0.0,0.0,0.0,16.0,450.83333330000005,0.04375,0.06875,0.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,False
13604,13.32821734315177,667.3536487160179,0.0,0.0,128.11739061645386,3516.442614943944,0.0,0.007496523204201503,30.17731645393997,0.0,2.432956563012768,2.0,2.0,5.283521718493616,3.8659131260255353,1.0,0.0,True
10182,9.0,178.5,0.0,0.0,10.0,558.0,0.011764706000000002,0.023529412000000003,0.0,0.0,7.0,2.0,5.0,1.0,11.0,1.0,0.0,False
13299,8.448841408829406,114.6003395991335,0.0,0.0,29.329564506717652,625.722439031334,0.013736575117607949,0.018566140096444052,11.182716801107128,0.0,5.221594084452942,2.556811831094116,5.670435493282348,1.0,2.221594084452942,1.0,0.0,True
18294,1.587325677150417,53.38872025994708,0.5873256771504168,4.111279740052918,25.349302708601666,915.8538542262596,0.0,0.009272268968078933,9.567050132997176,0.0,4.523954062902501,2.2380229685487496,3.2380229685487496,1.0,8.0,0.0,1.0,True
17269,2.2873176872758387,36.07738431778816,0.0,0.0,23.414140814517452,658.1018326502797,0.01709836222367135,0.028267699012279757,28.697236285622914,0.0,5.069023469086242,1.3563411563620806,2.0690234690862424,4.218294218189596,3.0,1.0,0.0,True
1761,8.0,377.51282050000003,3.0,265.0,60.0,2062.8909719999997,0.014009661999999999,0.026580162,1.70506715,0.0,5.0,1.0,1.0,4.0,2.0,1.0,0.0,True
11728,3.0,17.5,0.0,0.0,15.0,810.3333332999999,0.0,0.020512821,0.0,0.0,7.0,2.0,2.0,3.0,11.0,1.0,1.0,False
7591,3.0,69.1,0.0,0.0,24.0,368.6,0.0,0.008888889,0.0,0.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0,False
10194,0.0,0.0,0.0,0.0,91.0,4766.021032,0.0,0.009213483,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,False
14949,2.457143291508272,85.47147510282362,0.0,0.0,72.22856404435937,2780.3072670340825,0.0013852826876873906,0.009416776342430067,9.63239338803465,0.0,7.0,3.542856708491728,2.0,2.0857134169834564,2.0,1.0,0.0,True
1051,6.0,233.08333330000002,2.0,63.0,60.0,3135.442572,0.0016666670000000001,0.009358814,0.0,0.0,5.0,3.0,2.0,1.0,10.0,1.0,0.0,False
1937,1.0,13.0,0.0,0.0,19.0,614.9444444000001,0.0,0.022105262999999997,0.0,0.0,5.0,3.0,2.0,3.0,3.0,1.0,0.0,False
4438,4.0,75.0,0.0,0.0,7.0,185.0,0.0,0.009090909,0.0,0.4,6.0,2.0,2.0,4.0,6.0,0.0,0.0,False
3913,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,6.0,1.0,1.0,4.0,4.0,1.0,1.0,False
20668,1.7810362850901393,65.73378925847437,0.0,0.0,15.3017271418169,594.8351477871612,0.0,0.012308440937423478,32.7205059470523,0.2603454283633798,0.5206908567267596,1.73965457163662,1.73965457163662,2.5620725701802787,4.7396545716366205,0.2603454283633798,0.2603454283633798,True
16980,2.0,57.564281628009844,0.0,0.0,32.6298763211972,1545.176622596947,0.0,0.009299673011484856,111.42438157048508,0.0,7.939703684674045,2.0,2.0,2.2931357897826974,2.0,1.0,0.6465678948913486,True
9323,8.0,103.0,0.0,0.0,19.0,2081.5,0.0,0.01,24.54706296,0.0,7.0,2.0,2.0,3.0,2.0,0.0,1.0,True
2620,1.0,19.0,0.0,0.0,8.0,87.0,0.0,0.014285714,0.0,0.6,6.0,2.0,2.0,1.0,3.0,0.0,0.0,False
823,0.0,0.0,0.0,0.0,7.0,141.83333330000002,0.06428571400000001,0.15,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,False
13352,8.43378853033255,245.35658241431443,4.0,1126.097552754316,27.41552867416863,874.0234494076568,0.0002419707546681203,0.019527285505808074,10.03068501636385,0.0,6.433788530332548,2.0,5.584471325831371,2.698634409002355,2.0,1.0,0.7168942651662742,True
20760,2.5979120400201268,553.1947171429023,0.0,0.0,12.395128093380297,585.1455760236972,0.0009490667776440144,0.014763700203631162,34.81122610337795,0.3202783946639831,6.1993040133400426,1.1993040133400423,1.1993040133400423,7.003479933299788,2.1993040133400426,1.0,0.0,True
2621,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,False
9080,3.0,44.0,0.0,0.0,15.0,310.25,0.0125,0.0125,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,False
2436,0.0,0.0,0.0,0.0,16.0,360.0,0.0,0.01875,0.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,False
11390,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,7.0,3.0,2.0,1.0,13.0,1.0,0.0,False
20240,6.872358639428233,403.3675215997581,1.0,17.723479387641465,64.10651047599764,5014.9812122681615,0.0010760683826520586,0.01888391185859524,16.49581922699617,0.0,6.468089659857059,2.0,2.0,1.0,7.340448299285292,1.0,0.0,True
12312,0.0,0.0,0.0,0.0,5.0,465.75,0.0,0.021333333,0.0,0.0,7.0,3.0,2.0,1.0,8.0,1.0,1.0,False
3869,2.0,25.5,0.0,0.0,13.0,908.5,0.0,0.013333333000000001,19.78533333,0.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,True
5256,0.0,0.0,0.0,0.0,7.0,116.5,0.028571429,0.057142857000000005,0.0,0.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,False
2836,0.0,0.0,0.0,0.0,3.0,258.5,0.0,0.033333333,0.0,0.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,False
9718,3.0,114.125,1.0,13.0,64.0,1602.9402599999999,0.013432836,0.028731343,29.88386066,0.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,False
18567,0.0,0.0,0.12140457520918424,0.0,39.42809150418368,1209.395732367906,0.010350291031209985,0.018354572589306554,2.084208146229061,0.07284274512551059,6.878595424790816,2.0,2.0,5.392977123954079,2.485618300836737,1.0,0.0,True
8836,0.0,0.0,3.0,1830.5,81.0,5000.739116,0.003294118,0.020433155,0.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,1.0,False
13513,3.3577937430964075,167.62702041845586,2.2844125138071845,111.63771030554018,66.14676245857845,2689.133217229571,0.0008753124764888348,0.017293991663027287,27.91437164682571,0.0,7.0,1.6422062569035922,3.9266187707107765,4.211031284517961,4.862349944771262,1.0,0.35779374309640777,True
5657,5.0,44.66666667,1.0,144.0,101.0,1808.162266,0.045307442999999996,0.06290128,2.1538392969999998,0.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,False
12346,2.2793684558943834,51.64165780327724,0.7206315441056164,6.4856838969505475,16.03652650741911,547.6166971806035,0.0,0.021889459719838224,15.8601925599203,0.0,6.639684227947192,2.6396842279471917,2.7206315441056166,4.279368455894383,2.7206315441056166,1.0,0.0,True
18813,0.0,0.0,0.0,0.0,65.95909125944709,1581.7060008732312,0.00841119282645236,0.023854413190826318,0.9136970127295511,0.0,5.1706612525764815,2.6382231245705863,2.0,7.2764462491411726,2.9146693737117593,1.0,0.0,True
1282,0.0,0.0,0.0,0.0,5.0,143.0,0.0,0.04,0.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,0.0,False
11344,3.0,98.5,1.0,21.25,46.0,1438.1,0.0042553190000000005,0.017801418,27.86366003,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,False
1247,4.0,81.0,0.0,0.0,8.0,112.72857140000002,0.0,0.02,0.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,False
9226,6.0,91.75,0.0,0.0,11.0,380.6666667,0.0,0.005128205,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,False
16388,0.0,0.0,0.0,0.0,4.914685957330583,423.96401780067964,0.0,0.05833061915133932,0.0,0.0,5.358840608002357,1.547053130665881,1.2735265653329404,2.452946869334119,6.358840608002357,1.0,0.0,True
17896,7.127203992194372,167.09561214583886,0.9363980039028142,26.687343111230206,111.69269620294634,3435.618072743814,0.0,0.015699252633211626,5.923327726305878,0.0,6.872796007805628,1.9363980039028141,2.0,4.2544079843887435,9.87279600780563,0.9363980039028142,0.0,True
15473,8.98692639085937,266.05142064429884,0.0,0.0,63.934631954296854,3448.0685726268252,0.009156833402655381,0.0162395613739064,3.3313659294578177,0.0,6.662308796953123,2.6623087969531234,2.0,2.0130736091406294,3.350764812187506,1.0,0.0,True
16367,1.7968606205202566,27.374884964162053,0.7968606205202567,0.0,11.843951312716406,534.7303788782516,0.0,0.016335096386833187,41.540166001314866,0.0,6.203139379479743,1.7968606205202566,2.0,2.5937212410405133,4.8125575179189735,0.0,0.0,True
4864,0.0,0.0,0.0,0.0,4.0,31.0,0.1,0.125,0.0,0.8,6.0,3.0,2.0,7.0,13.0,1.0,0.0,False
6757,1.0,175.48,0.0,0.0,98.0,12449.9,0.0022916670000000003,0.031102504,0.0,0.0,4.0,2.0,2.0,1.0,5.0,1.0,0.0,False
7432,0.0,0.0,3.0,114.8,22.0,583.0933332999999,0.0,0.015942029,2.7497166460000004,0.0,9.0,1.0,1.0,3.0,1.0,1.0,0.0,True
20387,2.560675476755023,26.76881791567871,0.0,0.0,21.196622616224886,574.5640026717552,0.007093979368855764,0.01848822532806173,26.653599852297802,0.0,5.219662261622489,2.0,2.0,2.2196622616224886,1.2196622616224886,1.0,0.7803377383775114,True
4015,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.066666667,0.0,0.2,6.0,2.0,2.0,2.0,5.0,1.0,0.0,False
15316,10.814815831229161,594.9292806832622,0.0,0.0,90.28703271727606,4322.717711520793,0.0028382235593019806,0.02288109897751436,5.5549245107364005,0.0,0.7268519789036451,1.2731480210963548,1.819444063289065,5.45370395780729,1.7268519789036452,1.0,1.0,True
20038,5.306679650290592,131.0461019271021,3.2822200582849015,275.49497566784726,31.177799417150986,884.6249595247879,0.0,0.013811899166201593,57.673995005308555,0.0,2.1288802331396055,2.0,2.564440116569803,1.846660174854704,1.7177799417150985,0.2822200582849014,0.0,True
17586,1.1808463564240061,28.331182903927328,1.0,0.723385425696025,211.5741668111364,8380.886850972209,0.004584332255258293,0.018631555573375758,3.055703832058129,0.0,7.0,2.0,4.457460930727981,3.457460930727981,1.1808463564240061,1.0,0.0,True
8259,0.0,0.0,0.0,0.0,4.0,67.0,0.0,0.05,0.0,0.0,1.0,2.0,2.0,9.0,2.0,1.0,0.0,False
6012,0.0,0.0,0.0,0.0,48.0,3025.333333,0.004166667,0.009375,0.0,0.0,0.0,1.0,1.0,1.0,20.0,1.0,0.0,False
15931,6.0,111.20610291719211,0.0,0.0,6.788150978799599,87.0599633757086,0.00596050356069049,0.04805106957089147,0.0,0.0,1.6355470636012048,1.8940754893997993,4.576301957599197,6.470377446998996,2.3177735318006025,0.8940754893997992,0.0,True
109,6.0,326.25,4.0,94.0,128.0,5062.213753,0.000854701,0.01791847,0.0,0.0,2.0,2.0,5.0,1.0,3.0,1.0,0.0,False
17523,0.0,0.0,0.0,0.0,8.079173057576007,342.8602986300884,0.0,0.02628746462287567,50.01550505656164,0.0,6.640275647474664,2.0,2.0,1.640275647474664,4.841653884847984,1.0,0.640275647474664,True
4127,0.0,0.0,0.0,0.0,11.0,500.0,0.0,0.02,44.388000000000005,0.0,6.0,2.0,2.0,3.0,2.0,1.0,0.0,True
4403,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6.0,2.0,2.0,1.0,3.0,1.0,0.0,False
9556,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,0.0,False
9216,0.0,0.0,0.0,0.0,4.0,18.0,0.05,0.1,0.0,0.0,7.0,2.0,2.0,1.0,13.0,1.0,0.0,False
20571,1.1650572251394171,2.3301144502788342,0.0,0.0,12.087356937151457,283.0557194649088,0.0,0.01051164002699663,43.554888085855694,0.0,5.834942774860583,2.0,4.582528612569709,1.0,5.495171675418251,0.0,0.0,True
17513,5.572645844180659,204.0341054486016,0.0,0.0,11.641031233729011,306.05700237277495,0.0,0.015479572027756463,76.54544106640913,0.0,1.4273541558193412,6.717937532541976,10.649552142993624,7.290583376722635,16.15381259762593,0.2136770779096706,0.2136770779096706,True
15806,11.195983245380539,207.89488706648714,1.353012565964595,27.781858021139687,10.0,142.56263166739166,0.01595359952991643,0.032067356575374587,0.0,0.0,4.39196649076108,1.548995811345135,3.7449790567256747,2.4510041886548652,11.88192460421243,1.0,0.548995811345135,True
13437,18.359571656349594,470.53874851673,2.2199082120749125,123.68060035531786,74.57795006967305,2346.662107753961,0.010813243198110282,0.017019854552992444,26.985105792608934,0.0,7.0,3.0,2.0,3.300152979875145,11.699847020124855,1.0,0.2600305959750291,True
17590,3.0,47.833742059931645,0.19496065853609346,0.0,33.729449219505305,3083.150146536301,0.009432077381701723,0.024335393348272196,5.964722572897831,0.19496065853609346,6.805039341463907,1.389921317072187,1.1949606585360935,2.610078682927813,2.1949606585360932,1.0,0.19496065853609346,True
2220,0.0,0.0,0.0,0.0,7.0,212.0,0.028571429,0.028571429,0.0,0.4,6.0,3.0,3.0,5.0,1.0,1.0,0.0,False
9419,1.0,82.0,0.0,0.0,62.0,1243.1761900000001,0.006451613,0.00983871,0.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,False
3007,0.0,0.0,0.0,0.0,4.0,36.0,0.1,0.15,0.0,0.6,6.0,2.0,5.0,1.0,3.0,1.0,0.0,False
5655,2.0,194.9,0.0,0.0,14.0,227.33333330000002,0.0,0.009183673,0.0,0.0,7.0,1.0,1.0,4.0,3.0,1.0,0.0,True
2869,0.0,0.0,0.0,0.0,16.0,507.83333330000005,0.0,0.01,0.0,0.0,6.0,2.0,4.0,1.0,4.0,1.0,0.0,False
9874,4.0,72.0,0.0,0.0,4.0,46.5,0.04,0.06,0.0,0.0,7.0,3.0,2.0,2.0,3.0,1.0,0.0,False
13214,0.0,0.0,0.0,0.0,14.166554051154904,555.3232074176088,0.03310054777765213,0.0190401993941772,46.91409728436073,0.0,6.910265072988084,3.8205301459761687,2.269204781035747,3.9102650729880843,2.1794698540238313,0.08973492701191566,0.0,True
14032,3.223717543837452,172.502709127435,0.0,0.0,15.789740350699617,885.9129820157592,0.0,0.028083156511873007,48.44449778944213,0.0,1.894870175349808,3.5525649123250957,5.223717543837452,4.776282456162548,10.0,1.0,0.0,True
20581,4.033993080636179,63.263276242251486,0.0,0.0,26.079317188151087,1070.2186695434045,0.0,0.007057301989843324,24.999161600537466,0.0,4.033993080636179,2.0,2.0,8.011331026878727,6.55098962095427,1.0,0.5056655134393633,True
7115,10.0,337.9,1.0,6.0,123.0,2396.2724559999997,0.000902151,0.008565782,1.9525533880000001,0.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,False
12141,2.0,21.0,6.0,182.79166669999998,82.0,1836.2142489999999,0.004545455,0.025181135,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,False
91,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,False
5104,0.0,0.0,0.0,0.0,15.0,463.33333330000005,0.035714286,0.046428570999999995,0.0,0.0,6.0,2.0,5.0,1.0,1.0,1.0,0.0,False
12800,1.0487407396154922,13.983209861539896,0.0,0.0,50.66720989192161,3857.9823391208283,0.009362102255719908,0.02180811452275721,0.0,0.0,7.0,2.300839506923005,1.6504197534615026,3.0974814792309844,4.097481479230984,0.6504197534615026,0.6504197534615026,True
12741,0.0,0.0,0.0,0.0,34.37627460731648,1386.4809666985298,0.018854381919076693,0.038656016000474545,14.612815863389915,0.0,6.0,1.089103627526217,7.643585489895132,3.910896372473783,18.396134704528095,1.0,0.910896372473783,True
6402,2.0,49.4,0.0,0.0,45.0,1526.14119,0.0,0.0044444440000000005,117.6165932,0.0,9.0,2.0,2.0,3.0,2.0,1.0,1.0,True
4856,1.0,16.0,0.0,0.0,14.0,446.83333330000005,0.0,0.01,0.0,0.0,6.0,1.0,1.0,1.0,4.0,0.0,0.0,False
2257,3.0,76.5,2.0,66.0,16.0,315.3666667,0.0,0.014736842,0.0,0.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,False
