,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7657,0.0,0.0,2.0,53.0,12.0,318.53333330000004,0.0,0.014285714,0.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,False
13188,1.5200534507900945,29.10093538882665,0.0,0.0,14.879679295259434,375.26625605953814,0.0,0.026584780785547237,38.387639748856444,0.0,6.479946549209906,2.0,2.0,3.959893098419811,2.4799465492099055,1.0,0.0,True
10118,4.0,36.0,0.0,0.0,23.0,2359.375,0.0,0.010666667,58.20233822,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,True
17903,3.1089962093953196,43.59449564561528,1.1089962093953196,437.879686915296,94.6487687731145,4949.064399558594,0.002358885562135374,0.006013094803400087,24.78717920042719,0.0,6.782007581209361,2.0,1.1089962093953196,1.0,2.0,1.0,0.0,True
18591,0.0,0.0,0.0,0.0,20.59302232313434,518.8101327171535,0.0,0.01769929367026303,2.222478552901311,0.0,7.0,5.254152424200431,2.0,2.084717474733477,20.0,0.45764126263326155,0.45764126263326155,True
18871,3.2310376351573,203.57981866828757,0.4103458783857665,0.0,33.87242114870037,1892.908192898192,0.009235885244815892,0.024388362705874318,10.114041949506044,0.0,1.0,2.0,2.820691756771533,5.051729391928832,5.5379247296854,0.5896541216142335,0.0,True
17150,0.25520266446902196,1.2760133223451098,0.0,0.0,60.8335147369913,2241.6736281223066,0.0,0.004982223678631146,85.76386040391671,0.0,7.0,2.0,2.765607993407066,3.2760133223451096,4.041621315752176,1.0,0.0,True
12498,1.5495413839238257,126.01391437416125,3.5495413839238257,899.032772588303,130.95504477683792,7756.197872448805,0.002142127305676619,0.012730937959402527,31.892827716232475,0.0,7.816819538692058,1.8168195386920583,1.8168195386920583,4.0,2.0,1.0,0.0,True
8374,8.0,671.0833332999999,0.0,0.0,32.0,1403.828355,0.0,0.0031531529999999997,37.05600958,0.0,7.0,2.0,2.0,3.0,2.0,1.0,0.0,True
1516,2.0,24.42857143,7.0,278.1666667,76.0,2735.728571,0.002439024,0.024843206,8.631719512,0.0,5.0,2.0,5.0,2.0,7.0,1.0,0.0,True
13825,1.0877159774632141,9.028042612944677,0.5438579887316071,10.043244193723202,24.24558580843732,786.154379979105,0.0,0.009624074407362218,6.63882115633423,0.0,4.368426033805179,2.0,3.087715977463214,2.456142011268393,3.6315739661948214,0.45614201126839293,0.0,True
13665,3.4786215696958234,61.64757498637825,0.0,0.0,2.0,16.258615189401105,0.02085513721216707,0.04148175163886271,0.0,0.0,1.0,1.4786215696958234,5.307594127262409,3.4786215696958234,11.384811745475181,0.0,0.0,True
5419,2.0,45.0,2.0,31.0,47.0,1541.3274509999999,0.000653595,0.023288614,0.0,0.8,6.0,3.0,3.0,8.0,4.0,1.0,0.0,False
5546,0.0,0.0,0.0,0.0,34.0,1070.098072,0.018627451,0.027103099,0.0,0.0,3.0,3.0,2.0,7.0,1.0,1.0,0.0,False
10009,3.0,89.75,2.0,16.0,36.0,1751.8477269999998,0.005263158,0.023684211,0.0,0.0,7.0,2.0,2.0,7.0,1.0,1.0,0.0,False
14131,4.0,101.22121672634756,0.0,0.0,25.05192841433125,311.55951606123523,0.0,0.0044554819207118165,44.27106376218781,0.0,3.0,2.0,2.0,5.0,2.0,0.6907455258957033,0.6907455258957033,True
10899,4.0,99.5,0.0,0.0,9.0,139.5,0.0,0.017222222,0.0,0.0,1.0,2.0,2.0,3.0,8.0,0.0,0.0,False
17894,3.6506152964960457,61.584843895590616,8.313269120620056,232.5178438696076,38.8071161556596,1090.482537800824,0.0036440006126794693,0.02176654851578595,3.8742918456253825,0.0,7.650615296496046,2.3373461758759886,2.0,1.0,4.36142323113192,1.0,0.3373461758759886,True
12811,1.603703394192462,25.74172657926244,0.0,0.0,5.8049378589232825,135.35543248049595,0.05325103595086714,0.05459259911615076,0.0,0.0,6.390124282153435,1.2012344647308206,1.2012344647308206,1.0,16.98148302903769,0.7987655352691794,0.0,True
9464,7.0,65.83333333,2.0,39.66666667,135.0,5520.175504999999,0.002962963,0.010258136999999999,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,False
10047,5.0,110.75,0.0,0.0,11.0,146.75,0.0,0.02,0.0,0.0,7.0,1.0,1.0,1.0,15.0,1.0,0.0,False
17106,0.5015773031502387,4.01261842520191,1.504731909450716,90.91088619598077,101.57097864176075,4716.300589839493,0.007971261113657216,0.014029362422540522,12.182818203503443,0.0,7.0,1.4984226968497611,1.4984226968497611,3.492113484248806,2.501577303150239,0.5015773031502387,0.0,True
13001,0.0,0.0,0.0,0.0,29.612889330275628,1300.7935661038987,0.002273438846742767,0.012529983299223953,38.14472746503386,0.0,6.5225778660551255,2.0,2.0,2.5225778660551255,5.567733598165377,1.0,0.0,True
2448,0.0,0.0,0.0,0.0,12.0,285.1666667,0.0,0.002597403,0.0,0.0,6.0,1.0,1.0,5.0,4.0,1.0,0.0,False
3084,0.0,0.0,0.0,0.0,58.0,2665.7980390000002,0.007142857,0.027288961,0.0,0.8,6.0,2.0,2.0,3.0,4.0,1.0,0.0,False
17934,1.7516740773510797,12.480677801126443,0.0,0.0,27.7583703867554,1077.4668659956442,0.0,0.007419844126116655,88.73772541780683,0.0,6.87583703867554,2.0,4.62751111602662,3.3724888839733804,2.0,0.0,0.12416296132446014,True
14598,0.0,0.0,0.0,0.0,6.567806928781821,394.00329902671996,0.02702436718773609,0.022222222000000003,47.054884608498064,0.0,5.432193071218179,2.810731023739393,2.0,1.810731023739393,4.810731023739393,1.0,0.0,True
12755,2.0899506025240795,96.96556807097309,0.0,0.0,76.41251927127195,2627.6327017363437,0.0028467064425635015,0.011920515693641007,2.617100424205727,0.0,1.0,2.0,1.3598024100963175,1.0,2.0,0.9100493974759206,0.08995060252407938,True
18407,1.0251806365400566,7.278782519434402,0.0,0.0,46.66367413751037,2031.3184870622288,0.003894838816450449,0.035153551781723906,4.1798466704586925,0.0,5.462229045189915,1.5125903182700284,4.92445809037983,2.025180636540057,6.899277453839773,1.0,0.0,True
4274,1.0,9.0,0.0,0.0,15.0,266.0,0.028571429,0.057142857000000005,0.0,0.8,6.0,4.0,2.0,1.0,13.0,1.0,0.0,False
15959,0.0,0.0,0.0,0.0,8.253347656254235,165.22921487717565,0.02081473503488468,0.030882629443902257,0.0,0.0,3.253347656254234,2.624442057290961,2.0,4.873326171872883,2.0,0.0,0.0,True
3866,3.0,52.0,0.0,0.0,13.0,295.6666667,0.014285714,0.042857143,0.0,0.2,6.0,3.0,2.0,1.0,13.0,1.0,0.0,False
7707,5.0,125.1,2.0,34.6,25.0,887.75,0.013793103000000001,0.023754789,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,False
3113,1.0,4.0,0.0,0.0,34.0,652.9238095,0.00625,0.036830357,0.0,1.0,6.0,1.0,1.0,3.0,4.0,1.0,1.0,False
15097,6.000539237024475,621.5753187813908,0.0,0.0,59.9978430519021,3448.318012864656,0.0012342351376125838,0.0048921412031993775,84.75903653947069,0.0,7.0,2.2856372518536463,2.0,2.7143627481463537,9.85799022960989,1.0,0.0,True
5683,6.0,661.7666667000001,6.0,204.0,8.0,254.25,0.025,0.042222222000000004,0.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,False
19703,3.456815426924403,76.26599035651964,2.135796143268899,537.7864141357192,37.950573002882294,2324.767574382883,0.0,0.004471903872199154,19.203945413353125,0.0,6.864203856731101,1.8642038567311008,1.8642038567311008,8.8642038567311,2.0,0.13579614326889922,0.13579614326889922,True
5943,3.0,59.2,0.0,0.0,9.0,1261.7,0.016666667,0.05,0.0,0.0,0.0,2.0,5.0,1.0,5.0,1.0,0.0,False
11075,11.0,316.8229167,1.0,10.0,29.0,1233.307765,0.009142856999999999,0.03247619,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,False
14012,5.778308271449478,133.73524714246983,2.4433834571010435,1056.4824342254024,132.45293234319166,8705.935515591873,0.006786201885156343,0.016502137459526608,19.667224981161485,0.0,1.6650751856515653,2.778308271449478,1.889154135724739,1.3325375928257825,2.0,1.0,0.0,True
20755,0.0,0.0,0.0,0.0,23.43851396311536,688.8846715042844,0.016959457572890153,0.028753924366520286,4.87403678404071,0.0,6.1871620122948805,1.0,1.0,5.155067043032082,1.4064189938525598,1.0,1.0,True
19019,3.0295264969003446,92.53513211156724,3.9114205092989662,86.7260156917498,31.409470061993108,809.1196442191745,0.004976787070963168,0.01511317438787355,17.079034490128144,0.0,6.940947006199311,1.0295264969003446,1.0295264969003446,4.881894012398622,2.0,1.0,0.02952649690034459,True
18811,7.460077788972562,157.70582323769656,0.0,0.0,60.46767328631524,2436.879140246044,0.005608808638658154,0.01780396578223973,1.3446267172409931,0.0,7.0,2.6920155577945124,2.0,1.3079844422054876,2.384031115589025,1.0,0.6920155577945124,True
10974,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,7.0,2.0,4.0,3.0,3.0,1.0,0.0,False
18488,2.6523747204822046,158.58548841233892,0.0,0.0,14.321899776385763,276.23015071083205,0.0030043176435608316,0.01707543773861181,65.48789952917417,0.0,8.0,1.991424832289323,1.0,1.0,14.051451006264063,1.0,0.0,True
12551,4.1851543496121035,99.27664593655737,0.8148456503878964,22.16380169055078,32.85071093564784,2610.79249055301,0.0010733584652906757,0.003997378911655254,41.659687098880184,0.0,7.0,2.1851543496121035,5.259382601551586,1.0,3.110926097672622,1.0,0.8148456503878964,True
18761,0.006206883107876204,0.037241298647257226,0.0,0.0,7.04965506486301,603.8448279223031,0.0,0.03320402293732154,54.049740264693874,0.0,5.968965584460619,1.9937931168921237,4.975172467568495,3.0062068831078763,2.0,0.0,0.0,True
4391,2.0,28.0,0.0,0.0,25.0,384.15714289999994,0.0074074069999999995,0.008333333,0.0,0.0,6.0,2.0,2.0,4.0,4.0,1.0,0.0,False
16193,4.034693797697673,172.18208006273625,0.0,0.0,75.25673410296278,2416.494588360431,0.007646018416434647,0.03643815163505414,0.41933597144723933,0.001387751907906909,6.993061240460466,2.0,2.0,2.0138775190790694,1.0138775190790692,1.0,0.0,True
12240,0.0,0.0,0.0,0.0,19.0,540.3333332999999,0.0,0.044736842,0.0,0.0,7.0,2.0,2.0,1.0,10.0,1.0,1.0,False
16621,2.4243681453940296,157.74537911276357,0.0,0.0,13.414560484646765,750.1561675395856,0.0,0.013312735871653075,32.05478041685314,0.0,6.42436814539403,1.8585439515353235,1.8585439515353235,1.282912096929353,2.4243681453940296,0.8585439515353235,0.14145604846467652,True
9823,4.0,45.0,0.0,0.0,7.0,246.5,0.03,0.03,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,False
15359,0.2503778447273667,4.5068012050926,0.0,0.0,20.4977329316358,1315.8205292004566,0.007139258978607059,0.0245474992452911,26.35134065294383,0.0,5.0,2.0,2.7511335341821,1.2503778447273666,1.5007556894547334,0.7496221552726333,0.0,True
8745,0.0,0.0,0.0,0.0,17.0,722.0833332999999,0.011764706000000002,0.029411765,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,False
18531,0.35142012228423825,3.5142012228423827,0.0,0.0,9.648579877715761,695.7842307948475,0.0,0.01831755401366626,36.634262815572725,0.0,4.242899388578809,2.0,2.0,3.811360978273906,6.108520733705429,0.35142012228423825,0.0,True
13661,0.44749637781331086,0.0,0.0,0.0,21.237481889066554,990.2681035164044,0.0,0.009868065406630497,21.758644501732977,0.0,6.4474963778133105,2.552503622186689,2.0,2.3424891334399325,2.0,0.0,1.0,True
11252,2.0,55.5,0.0,0.0,25.0,2466.533333,0.0074074069999999995,0.028888888999999997,49.01323885,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,False
18711,0.138050415009632,0.5982184649957218,0.0,0.0,2.1380504150096318,28.181989998385077,0.0009203361460810183,0.06774039234270236,18.513810610772794,0.0,7.447798339961472,1.414151245028896,7.171697509942208,5.30974792495184,17.92924377485552,1.0,1.0,True
485,0.0,0.0,0.0,0.0,13.0,96.5,0.030769231,0.076923077,0.0,0.0,5.0,2.0,6.0,4.0,1.0,1.0,0.0,False
6545,5.0,399.2,2.0,34.3,42.0,1713.2161899999999,0.062222222,0.09096296300000001,3.16569129,0.0,4.0,2.0,2.0,6.0,13.0,1.0,0.0,False
7413,6.0,93.3,0.0,0.0,70.0,2678.055238,0.0,0.005868545,0.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,False
14648,6.0,83.86462398399895,0.9423516570869601,4.24058245689132,65.9323625718478,2315.827780744969,0.00393797967570167,0.022617734786074026,4.510207199044492,0.0,6.52882417145652,2.0,2.0,7.0,7.70176920019564,1.0,0.0,True
18495,5.573130601956598,64.96264270564285,0.2859034002173998,0.0,197.57710200652198,7148.667833714362,0.0019439988029741739,0.01492768345645184,31.39145691171021,0.0,7.0,2.0,2.0,1.0,1.7140965997826,1.0,0.0,True
641,17.0,754.1095238,2.0,77.0,31.0,1021.619336,0.004545455,0.026479076,2.08053355,0.0,5.0,1.0,1.0,3.0,2.0,1.0,0.0,True
13040,6.9221738827038255,140.04078931201758,0.031130446918469667,1.634348463219652,30.077826117296176,986.5617049927768,0.0001682726889905544,0.011671364453259043,36.05647735511671,0.0,1.0933913407554092,1.9844347765407653,9.859912988866887,1.0,2.0,0.015565223459234834,0.015565223459234834,True
15340,2.1657597637820456,21.729594685096025,0.0,0.0,15.828798818910228,756.7339194013318,0.010428002952724431,0.05545521003926306,30.738971500984,0.0,5.331519527564091,2.0,8.673921889743635,3.828798818910228,1.3315195275640912,1.0,0.0,True
12843,0.0,0.0,0.0,0.0,5.740781420888525,434.7646432477452,0.0,0.048394790730229766,5.457839068492062,0.0,7.0,1.3915402029840749,1.3915402029840749,2.2169195940318502,5.259218579111475,1.0,0.0,True
7718,3.0,92.3,3.0,68.2,4.0,81.7,0.0,0.03125,0.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,False
3878,4.0,362.0,1.0,61.0,17.0,819.0,0.0,0.005,0.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,False
19714,10.916498479451548,288.6098309068467,9.277665652967698,653.1574400287167,73.76760283256954,2975.889676073599,0.0014250722130390375,0.008046735135455051,15.85358068387481,0.0,5.54627760882795,1.4537223911720503,1.4537223911720503,2.0925552176558995,4.176056738204351,0.5462776088279498,0.45372239117205015,True
1353,4.0,206.33333330000002,0.0,0.0,20.0,917.35,0.0,0.008333333,23.83323089,0.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,True
1999,3.0,188.0,0.0,0.0,22.0,1436.45,0.0,0.009090909,0.0,0.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,False
4627,0.0,0.0,0.0,0.0,22.0,164.91666669999998,0.009090909,0.04393939400000001,0.0,0.6,6.0,2.0,2.0,2.0,4.0,1.0,0.0,False
16893,6.47929377526136,307.87861127250676,0.0,0.0,16.313643977352243,589.5004670654198,0.0,0.010676599684671995,31.219693375409964,0.0,6.52070622473864,2.0,3.0414124494772796,3.5621186742159194,1.5207062247386398,0.4792937752613602,0.0,True
5675,1.0,0.0,0.0,0.0,12.0,277.45,0.06,0.09,0.0,0.0,4.0,3.0,2.0,3.0,13.0,1.0,0.0,False
14258,0.0,0.0,0.0,0.0,7.712728402776172,123.84585525530048,0.0,0.014194516662988124,57.70418169843364,0.0,5.808485601850781,1.9042428009253904,1.9042428009253904,1.0,2.2872715972238287,0.0,0.0,True
3335,0.0,0.0,0.0,0.0,16.0,729.0,0.0125,0.040625,0.0,0.0,6.0,2.0,4.0,1.0,3.0,1.0,0.0,False
10443,0.0,0.0,0.0,0.0,6.0,163.0,0.0,0.033333333,0.0,0.0,1.0,2.0,4.0,6.0,1.0,1.0,0.0,False
13630,1.9843870620463528,9.078064689768237,0.015612937953647266,0.29664582111929805,23.405936386794828,1516.3777272718348,0.0158726474040846,0.027838360174529227,17.589822781121647,0.0,4.031225875907294,2.0,2.0,5.062451751814589,2.015612937953647,1.0,0.0,True
12034,4.0,255.5,0.0,0.0,14.0,770.5,0.0,0.002666667,0.0,0.0,7.0,3.0,2.0,7.0,8.0,1.0,1.0,False
19577,6.088568082918864,111.7716193374538,5.0,464.86044998286445,119.3923787219459,2695.351001077854,0.0020603198530324534,0.0076416260823353906,0.8386022049368355,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
6542,2.0,21.2,0.0,0.0,7.0,897.8,0.0,0.055555556,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,False
7731,8.0,121.03333329999998,0.0,0.0,9.0,230.83333330000002,0.0,0.035714286,0.0,0.0,7.0,2.0,2.0,1.0,3.0,1.0,0.0,False
6598,3.0,444.7,0.0,0.0,59.0,3296.55,0.006666666999999999,0.0265,0.0,0.0,3.0,2.0,2.0,4.0,13.0,1.0,0.0,False
19572,3.8523081560222874,112.94778833111873,0.3565385195027859,17.292118195885116,34.200385948564076,1892.150885745202,0.014585127105757347,0.02964727850173334,8.14071415708454,0.0,6.286922960994428,2.643461480497214,2.0,3.78269259751393,1.356538519502786,1.0,0.0,True
11796,0.0,0.0,0.0,0.0,14.0,1324.133333,0.003571429,0.015986395,0.0,0.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,False
10666,0.0,0.0,0.0,0.0,8.0,140.16666669999998,0.0,0.0375,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,False
11542,0.0,0.0,0.0,0.0,13.0,182.25,0.046153846,0.076923077,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,False
6242,0.0,0.0,1.0,0.0,17.0,982.757619,0.0125,0.035416667,0.0,0.0,9.0,2.0,5.0,2.0,1.0,1.0,0.0,False
13397,1.7514892551766708,25.270353156586133,0.0,0.0,11.75148925517667,224.12524823424573,0.004141845829892405,0.023057209977808604,45.46056655562895,0.0,5.24851074482333,2.7514892551766708,2.745532234469988,4.757446275883353,2.4970214896466585,1.0,0.0,True
2049,0.0,0.0,0.0,0.0,12.0,810.0,0.0,0.016666667,0.0,0.0,5.0,2.0,2.0,6.0,10.0,1.0,0.0,False
2089,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,False
14166,3.548113838354522,29.048497757241556,2.3012574410969853,89.07784009661867,190.44983446166546,5195.272177091255,0.005914302756203475,0.01638071891110775,0.8675318252249786,0.0,4.027200521919724,1.4246856397257537,2.0,2.1506287205484926,1.5753143602742463,1.0,0.0,True
15085,0.20229630451643033,0.606888913549291,0.0,0.0,8.101148152258215,96.24138885806339,0.0,0.02837160504155779,0.0,0.0,7.20229630451643,1.8988518477417848,1.8988518477417848,3.101148152258215,2.2022963045164303,1.0,0.10114815225821516,True
1951,1.0,11.0,0.0,0.0,5.0,71.0,0.0,0.033333333,0.0,0.0,5.0,2.0,2.0,6.0,3.0,1.0,0.0,False
20095,0.34248028751368875,3.459050903888256,0.0,0.0,45.23271683734942,2113.4938208107533,0.002209550275167052,0.012220894507745383,53.26749049633757,0.0,7.3424802875136885,2.0,2.6849605750273775,1.3424802875136888,8.80131899370209,1.0,0.0,True
15588,1.4323012542708276,141.62031800845148,0.0,0.0,13.288200836180552,272.6892077754766,0.0015168465365503602,0.015260829712982614,80.2116728805649,0.0,8.0,1.1441004180902759,1.1441004180902759,1.0,17.694393310555586,1.0,0.14410041809027585,True
2719,0.0,0.0,0.0,0.0,11.0,118.66666670000001,0.027272727000000004,0.06969697,0.0,0.0,6.0,2.0,2.0,2.0,3.0,1.0,0.0,False
19490,2.968399196911119,13.489812447877654,0.0,0.0,26.47401204633321,2058.776243681735,0.0,0.03911178363276246,8.965029466494942,0.9841995984555596,6.0,2.0,2.047401204633321,1.0158004015444404,3.0,1.0,0.9841995984555596,True
1556,7.0,230.16666669999998,3.0,222.0,140.0,8961.407670999999,0.00137931,0.012980563999999998,0.0,0.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,False
10617,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,False
3682,3.0,71.0,3.0,246.0,39.0,1501.333333,0.0,0.009756098000000001,0.0,0.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,False
2737,2.0,11.0,0.0,0.0,14.0,101.25,0.0,0.014285714,0.0,0.8,6.0,2.0,2.0,3.0,2.0,1.0,0.0,False
15707,6.1898024224354184,123.29671763719578,0.0,0.0,41.81019757756458,1171.3869044325656,0.000862738370071184,0.006322617704802883,20.495423382797775,0.0,4.240790310258327,2.1898024224354184,2.0,3.3796048448708365,6.671383042952073,0.18980242243541823,1.0,True
18374,3.1562289958276883,20.997643332326653,0.8437710041723117,17.578562586923155,215.59326690403685,9939.944150291272,0.006183029869599964,0.019842476375177057,8.254248453837015,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
9511,0.0,0.0,0.0,0.0,3.0,63.0,0.0,0.033333333,0.0,0.0,7.0,5.0,11.0,8.0,11.0,1.0,0.0,False
4215,3.0,45.0,0.0,0.0,24.0,506.16666669999995,0.021333333,0.034,0.0,0.8,6.0,2.0,5.0,2.0,2.0,1.0,0.0,False
20489,3.8474002717645517,1501.2453032601923,0.0,0.0,3.0681980976481382,90.76269974792788,0.0,0.01529718225551265,101.79868366492974,0.0,8.389601087058207,2.0,8.779202174116413,2.2207978258835865,2.1525997282354483,0.8474002717645517,0.0,True
3508,0.0,0.0,0.0,0.0,14.0,1539.0,0.015384615,0.030769231,0.0,0.0,6.0,2.0,10.0,2.0,2.0,1.0,0.0,False
7010,0.0,0.0,0.0,0.0,1.0,19.2,0.0,0.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False
17493,1.849112436242669,17.755621467131235,0.0,0.0,24.887574107397363,2128.849408348329,0.01327763674094424,0.0484678521121631,11.94932313527412,0.0,8.698224872485337,2.0,5.396449744970676,2.698224872485338,3.0,1.0,0.0,True
9236,4.0,196.5,3.0,72.5,245.0,7569.248612,0.007646236,0.016468484,4.770910365,0.0,7.0,3.0,2.0,1.0,13.0,1.0,1.0,False
14083,0.0,0.0,0.0,0.0,33.90701258431772,770.7162730858045,0.0007318138548884686,0.007130741264927844,97.5654676097275,0.0,1.0,2.6780019360488803,2.965994191853359,3.5170029040733204,8.48299709592668,0.0,0.8390009680244401,True
18006,2.538188557546306,62.00354875189802,0.0,0.0,33.777966158518204,2111.177429344003,0.0,0.014878625725663132,22.38778071335533,0.0,4.694491539629551,2.0,2.0,3.461811442453694,7.079925866990632,1.0,0.0,True
10389,0.0,0.0,0.0,0.0,24.0,381.3583333,0.008333333,0.0225,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,False
17072,5.517038867326946,118.28775246389873,1.0,400.6562862297018,122.3995311868016,4698.982903156194,0.01349107769111754,0.02210268757829095,9.165643921858205,0.0,7.0,2.8390129557756487,1.8390129557756487,1.0,2.8390129557756487,1.0,0.0,True
6665,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,False
11829,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.1,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,False
18600,9.897983898141993,416.6240861541768,3.2449597453549837,151.86910475534927,100.97923347694109,3751.421976058557,0.0033435572872694405,0.007643388351811122,24.50798953323501,0.0,3.7550402546450163,2.448991949070997,2.0,3.795967796283987,8.163104662077043,1.0,0.5510080509290033,True
6462,2.0,28.2,0.0,0.0,12.0,271.0,0.0,0.014285714,0.0,0.0,0.0,1.0,8.0,4.0,6.0,1.0,0.0,False
11140,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.15,0.0,0.0,7.0,2.0,2.0,1.0,13.0,1.0,0.0,False
11895,0.0,0.0,0.0,0.0,13.0,787.75,0.015384615,0.046153846,0.0,0.0,7.0,2.0,2.0,4.0,10.0,1.0,0.0,False
12779,0.0,0.0,0.0,0.0,57.881356440265854,1893.53022989027,0.002453676776709256,0.018935226164346092,0.0,0.0,7.0,1.0,1.0,5.964406932079756,10.0,1.0,1.0,True
3185,15.0,1629.333333,3.0,214.5,112.0,4509.823015999999,0.004166667,0.019960276000000002,0.0,0.0,6.0,4.0,1.0,3.0,3.0,1.0,0.0,False
19775,0.0,0.0,0.0,0.0,20.609983085943703,1250.7264387183577,0.0,0.004622194599579452,30.793499404324223,0.0,7.347504228514074,2.0,2.4349971809906172,2.7825014095046914,2.0,0.7825014095046915,0.7825014095046915,True
17860,5.2697999384897525,52.482159434105725,0.0,0.0,221.99390273720599,5236.849480290892,0.002622864390142776,0.01125836160015639,18.47064302619608,0.0,6.0557002152858646,2.0,2.0,2.730200061510247,2.730200061510247,1.0,0.0,True
226,5.0,74.25,2.0,84.0,37.0,1599.083333,0.0,0.006578947,0.0,0.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,False
3476,1.0,27.0,0.0,0.0,17.0,1723.0,0.0,0.003921569000000001,0.0,0.0,6.0,2.0,5.0,9.0,4.0,0.0,0.0,False
18669,2.748964996302697,83.38527155451516,2.0836783345657675,334.82022328650083,11.167356669131536,455.86350434783117,0.0005578555916645619,0.0062947632443308464,45.335589759890574,0.0,5.0,2.0836783345657675,2.0,1.5020700073946054,9.33057332347386,0.08367833456576756,0.08367833456576756,True
3265,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.6,6.0,2.0,2.0,3.0,3.0,1.0,0.0,False
2284,12.0,240.2,0.0,0.0,90.0,1221.853846,0.002061856,0.014387171,1.722164948,0.0,6.0,2.0,4.0,1.0,4.0,1.0,0.0,False
17049,1.0,27.416159989628827,0.0,0.0,0.7096888850477139,0.0,0.0,0.05483851867930847,0.0,0.0,8.419377770095428,1.0,1.0,3.032177804666003,5.870933344856859,0.0,0.0,True
8080,4.0,75.75,0.0,0.0,71.0,3534.298611,0.00890411,0.023832104,0.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,False
6708,12.0,178.65,0.0,0.0,77.0,999.0133332999999,0.013636364,0.026893939,5.292014182,0.0,4.0,2.0,2.0,4.0,13.0,1.0,0.0,False
14475,1.0,19.440298158708522,0.0,0.0,63.52502157980902,1283.4387766145587,0.0029687005746216956,0.009023801812140153,11.959948557775743,0.0,7.0,2.0,8.64442526239198,1.0,2.661106315597995,1.0,0.0,True
19342,5.252511191364688,94.27296726229653,0.0,0.0,35.47488808635312,685.3308561946217,0.0,0.008875054203357855,30.757187307676674,0.0,7.242466425905937,1.7474888086353122,1.7474888086353122,2.0,4.020089530917502,0.2525111913646878,0.7474888086353122,True
17009,10.583328921814758,193.6494232850724,3.773810154026463,92.64691752343703,227.1904812322117,6606.770979035998,0.004141270259334461,0.015368795040627652,7.808210363164141,0.0,7.226189845973537,2.452379691947074,1.773810154026463,1.6785695379206107,1.773810154026463,1.0,0.0,True
9034,1.0,16.0,0.0,0.0,77.0,3586.833333,0.0,0.012575758000000001,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,False
2721,1.0,0.0,0.0,0.0,19.0,2236.9,0.0,0.027777778,19.59533333,0.0,6.0,4.0,1.0,2.0,4.0,1.0,1.0,True
12037,5.0,51.0,0.0,0.0,10.0,116.0,0.0,0.016666667,0.0,0.0,7.0,2.0,2.0,7.0,2.0,0.0,0.0,False
13669,1.6174539441654125,19.40944732998495,0.0,0.0,28.191273027917294,1207.485383876882,0.0,0.020099561666321476,4.381395187016817,0.0,5.382546055834587,2.0,2.0,1.5738190837518813,2.0,0.8087269720827063,0.0,True
