Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
1.0;3.189.408.458.917.430;0.0;0.0;30.236.640.486.904.400;14.714.861.650.500.800;0.0021867069703615984;0.014717529171862743;0.6777698155733006;0.0;6.809.160.121.726.110;3.0;2.0;328.625.981.741.083;7.332.060.426.041.390;0.1908398782738867;0.0;True
0.0;0.0;0.0;0.0;10.228.366.725.125.100;27.233.793.242.392.100;0.015432665497497122;0.04322983551952193;17.555.579.089.486.500;0.0;7.228.366.725.125.140;12.283.667.251.251.400;12.283.667.251.251.400;17.716.332.748.748.500;6.858.166.374.374.280;15.432.665.497.497.100;0.0;True
0.0;0.0;0.27051724029796054;6.560.043.077.225.540;5.813.525.862.014.890;21.774.912.791.095.600;0.004809257773839774;0.017308973384102967;0.0;0.0;7.0;11.352.586.201.489.800;2.0;18.115.517.208.938.800;11.352.586.201.489.800;2.0;0.8647413798510197;True
0.0;0.0;0.0;0.0;7.385.671.493.879.270;14.629.695.457.306.800;0.0;0.037428856456048605;6.493.543.884.146.890;0.0;6.0;2.0;2.0;1.0;31.057.913.110.172.900;2.0;0.0;True
10.324.112.510.492.100;5.807.313.287.151.850;0.0;0.0;7.581.028.127.623.040;28.068.756.973.761.400;0.0;0.03541150549353618;4.614.298.293.100.880;0.0;6.483.794.374.475.390;2.0;2.0;27.418.971.872.376.900;22.581.028.127.623.000;14.837.943.744.753.900;0.2581028127623046;True
2.122.138.561.517.520;5.238.499.039.106.000;5.990.331.328.708.170;8.908.710.591.182.600;5.221.527.110.915.950;31.651.384.066.714.500;0.0038031640087204284;0.015566951937168859;28.306.500.413.748.500;0.0;7.717.048.191.797.660;18.585.240.958.988.300;5.292.620.479.494.150;3.858.524.095.898.830;18.585.240.958.988.300;2.0;0.0;True
18.241.935.472.518.900;10.033.064.509.885.400;0.0;0.0;12.879.032.263.740.500;3.469.853.494.593.400;0.0033486943296873965;0.026071428508045523;1.018.928.986.304.470;0.0;6.0;10.879.032.263.740.500;10.879.032.263.740.500;3.351.612.905.496.200;29.120.967.736.259.400;2.0;0.9120967736259478;True
8.953.016.054.198.390;18.827.992.810.396.000;1.0;17.367.808.491.069.100;1.204.684.449.517.550;34.039.854.707.784.200;0.0005580044195124507;0.017136445320545597;34.332.273.980.886.900;0.0;7.0;2.0;27.812.064.216.793.500;28.281.903.674.809.600;10.0;2.0;0.0;True
1.0;17.598.940.804.261.200;0.0;0.0;15.572.941.708.198.200;3.485.794.376.502.490;0.0;0.005431924529417422;5.542.337.540.133.530;0.0;2.398.940.804.261.230;2.0;2.0;5.629.176.683.279.290;3.0;2.0;0.0;True
34.926.495.658.650.400;29.748.176.598.034.800;0.0;0.0;13.338.233.622.756.600;7.019.424.121.225.930;0.0;0.02259454588621682;7.388.519.442.054.310;0.0;2.014.700.868.269.900;2.0;2.0;11.691.168.113.783.100;2.0;2.0;0.0;True
69.081.780.623.340.800;9.887.194.588.064.120;0.0;0.0;4.109.182.193.766.590;11.650.166.229.590.600;0.004128082514326759;0.010120606495890801;26.332.394.490.762.400;0.0;13.672.877.506.636.700;29.081.780.623.340.800;2.0;4.816.356.124.668.160;16.427.535.636.614.300;18.163.561.246.681.600;1.0;True
0.0;0.0;0.0;0.0;14.428.810.315.097.300;7.323.125.657.312.990;0.0;0.021612334005768636;2.965.581.521.934.190;0.0;5.428.810.315.097.350;2.809.603.438.365.780;2.0;6.667.224.068.560.490;4.0;16.192.068.767.315.700;0.0;True
28.114.956.641.201.200;10.543.108.740.450.400;0.0;0.0;9.108.621.748.090.090;19.788.338.999.313.000;0.008489316812195988;0.028693198828724394;4.421.608.337.109.090;0.0;5.594.252.167.939.930;12.971.260.839.699.600;1.891.378.251.909.900;1.0;3.0;2.0;0.7028739160300317;True
13.851.888.709.094;851.851.391.136.325;1.0;27.451.789.194.540.100;527.629.224.199.966;1.082.427.330.265.230;0.0016391015209693176;0.011262694010475353;3.139.797.658.516.130;0.36888667745435993;4.074.055.645.452.990;23.851.888.709.094;2.0;5.844.433.387.271.790;6.311.133.225.456.400;2.0;0.0;True
5.412.360.578.251.480;11.415.645.150.474.800;0.0;0.0;30.464.033.639.233.600;50.826.666.752.936.900;0.006027070841615706;0.027195596523355542;5.224.019.831.172.210;0.0;5.412.360.578.251.480;2.0;2.0;15.876.394.217.485.100;32.370.817.347.544.400;2.0;0.4123605782514832;True
5.478.249.614.831.210;62.456.758.088.544.500;0.0;0.0;42.565.510.014.388.500;9.403.339.591.154.840;0.0018633944563529834;0.017391371079421382;3.558.739.878.674.320;0.0;6.521.750.385.168.780;2.0;2.0;24.347.488.444.936.300;2.0;2.0;0.47824961483121087;True
14.183.711.677.803.800;7.558.162.883.221.960;0.0;0.0;23.183.711.677.803.800;12.699.251.694.561.000;0.008237262631997968;0.019612309440720014;49.994.682.893.860.300;0.3489772993317673;6.418.371.167.780.380;2.0;2.0;18.367.423.355.607.700;6.346.969.342.243.100;2.0;0.0;True
1.113.840.577.003.440;2.131.918.189.022.200;18.966.873.628.669.900;10.377.779.492.085.400;12.603.705.989.447.200;29.296.883.050.237.700;0.0017025707832459048;0.008489529540786946;15.238.805.316.857.200;0.0;64.483.436.814.334.900;3.103.312.637.133.000;14.483.436.814.334.900;1.0;2.103.312.637.133.000;0.8966873628669971;0.0;True
10.103.442.692.546.000;7.620.688.538.509.210;0.0;0.0;19.434.459.308.693.500;12.633.042.827.852.200;0.011643008713434707;0.02331938603269654;6.107.846.863.086.890;0.5937934384472355;6.010.344.269.254.600;2.0;2.0;10.620.656.155.276.400;30.724.098.847.822.500;2.0;0.010344269254607408;True
0.14999263235615812;26.998.673.824.108.400;0.8500073676438419;51.000.442.058.630.500;517.999.115.882.739;13.034.047.157.924.600;0.003961197315805417;0.011768842383870085;64.125.334.029.361.800;0.0;6.149.992.632.356.150;37.000.147.352.876.800;2.349.933.691.205.420;35.500.221.029.315.200;17.450.125.249.945.300;2.0;0.0;True
0.0;0.0;0.28689290777412446;0.0;8.186.892.907.774.120;2.657.704.459.521.130;0.005324312344318006;0.018728391464819884;0.0;0.0;7.0;2.143.446.453.887.060;2.0;11.434.464.538.870.600;2.721.357.446.644.740;2.0;0.8565535461129378;True
458.834.342.088.022;1.718.889.603.759.610;0.09805723681336997;0.6864006576935898;756.864.006.576.936;24.123.653.830.452.600;0.007367959922608983;0.034736909009230085;13.703.546.206.313.800;0.0;7.0;209.805.723.681.337;2.0;190.194.276.318.663;21.766.868.417.604.300;2.0;0.0;True
0.15824503200312745;0.6329801280125098;0.07912251600156373;11.340.893.957.586.700;17.683.509.935.993.700;5.889.940.187.268.990;0.0;0.02145297533423425;3.348.557.689.630.530;0.0;6.841.754.967.996.870;2.0;2.0;6.525.264.903.990.610;4.237.367.548.004.690;2.0;0.9208774839984363;True
0.0;0.0;0.0;0.0;7.0;191.389.630.754.079;0.006073871808386925;0.023396521606287628;7.389.466.784.510.750;0.0;857.482.897.979.048;27.874.144.898.952.400;2.425.171.020.209.510;2.574.828.979.790.480;22.125.855.101.047.500;2.0;0.0;True
24.663.373.424.390.800;23.430.204.753.171.300;26.165.843.356.097.700;10.849.877.899.551.100;24.150.246.993.170.600;5.839.243.474.947.290;0.0;0.014914881588730897;15.669.389.848.708.400;0.36995060136586344;6.383.415.664.390.220;16.165.843.356.097.700;4.082.921.678.048.860;1.0;2.0;2.0;0.38341566439022756;True
6.0;1.373.839.462.675.970;0.0;0.0;7.908.424.737.019.470;3.187.282.359.653.050;0.0018227411777853879;0.010457434090061097;22.964.202.090.357.800;0.0;6.217.227.113.345.130;2.0;2.782.772.886.654.860;1.391.386.443.327.430;1.391.386.443.327.430;2.0;0.3913864433274311;True
11.951.883.656.233.800;38.219.927.285.146.100;0.0;0.0;12.455.439.519.787.800;6.649.606.596.027.480;0.0;0.016735516507897008;10.594.041.182.404.200;0.0;5.0;3.0;2.0;6.065.062.788.541.120;7.609.623.268.753.230;0.1301255770822547;0.06506278854112735;True
38.354.532.004.674.500;61.098.239.303.564.700;0.0;0.0;1.415.182.759.672.780;5.551.419.969.529.750;0.0;0.003315696610801338;25.292.230.935.926.300;0.0;5.329.093.599.065.090;13.290.935.990.650.900;11.645.467.995.325.400;16.581.871.981.301.800;2.0;2.0;0.0;True
0.0;0.0;0.0;0.0;9.755.760.853.607.250;44.166.820.640.205.400;0.0;0.02709933587241144;4.553.364.956.184.410;0.0;4.778.804.268.036.250;17.557.608.536.072.500;4.267.282.560.821.750;27.557.608.536.072.500;35.115.217.072.145.000;15.115.217.072.145.000;0.7557608536072508;True
1.079.000.688.568.450;21.675.958.357.707.900;2.920.999.311.431.540;9.706.529.359.631.330;30.972.991.048.610.000;1.213.701.958.120.860;0.006773844499291869;0.024905229098157452;23.993.708.438.246.200;0.0;0.5530048199791775;1.920.999.311.431.540;1.920.999.311.431.540;3.079.000.688.568.450;2.0;2.0;0.0;True
6.405.612.061.153.680;8.511.866.850.058.380;0.16224482446147515;7.422.700.719.112.480;17.486.428.622.876.900;5.496.788.447.360.800;0.0003941807775566057;0.006528378491313951;10.933.160.183.739.200;0.0;7.0;2.0;2.0;12.433.672.366.922.100;3.567.856.885.615.160;2.0;0.0;True
7.0;1.717.253.052.338.260;0.0;0.0;2.885.802.102.104.340;13.538.958.970.709.800;0.0038455694881336083;0.02297742854255597;2.858.509.289.682.480;0.0;5.265.431.574.434.780;17.345.684.255.652.100;17.345.684.255.652.100;12.654.315.744.347.800;32.654.315.744.347.800;2.0;0.0;True
2.0;5.915.507.355.751.650;0.0;0.0;17.902.002.636.175.300;7.739.678.015.363.560;0.0012527813890211294;0.04207662497334094;36.199.649.479.989.800;0.0;6.097.997.363.824.680;18.496.662.273.041.100;18.496.662.273.041.100;28.496.662.273.041.100;2.052.336.408.871.200;2.0;0.15033377269588644;True
15.797.056.385.181.700;15.665.414.248.638.500;0.0;0.0;11.053.137.092.345.400;3.959.123.706.993.830;0.0;0.012394010122646681;4.688.227.174.104.680;0.0;7.0;15.265.685.461.727.200;15.265.685.461.727.200;2.0;2.0;0.0;0.0;True
0.0;0.0;0.0;0.0;14.038.154.522.528.500;598.852.696.367.814;0.006966325787374284;0.03331466685331597;0.0;0.0;7.0;28.112.446.322.675.200;19.056.223.161.337.600;11.887.553.677.324.700;7.433.733.896.802.580;2.0;0.0943776838662358;True
3.0;3.887.870.934.000.390;0.0;0.0;19.453.952.105.686.500;2.059.023.683.831.540;0.0;0.031828709460657335;2.021.269.815.164.150;0.34539521056865274;4.036.185.631.705.950;39.638.143.682.940.400;7.891.443.104.882.120;1.0;16.907.904.211.373.000;2.0;0.34539521056865274;True
12.351.258.175.529.900;59.951.947.676.608.000;15.297.483.648.940.000;26.388.159.294.421.500;10.752.402.616.169.500;4.433.681.843.657.140;0.0014358828014398878;0.010193962329011711;35.259.493.887.314.200;0.0;7.0;2.0;2.0;17.053.774.526.589.900;17.648.741.824.470.000;2.0;0.0;True
34.422.875.906.217.200;7.311.701.342.175.240;0.0;0.0;26.596.187.348.963.700;126.496.402.469.582;0.0017307913928966993;0.00982131313969798;4.362.621.713.650.940;0.0;4.115.424.818.756.540;2.0;2.0;3.0;6.673.137.228.134.810;10.384.749.395.855.100;0.0;True
520.979.680.727.244;39.412.790.003.699.900;0.0;0.0;2.490.734.760.545.430;9.962.406.594.553.470;0.0;0.0033236331001678786;4.319.089.495.721.940;0.0;0.0;169.755.079.818.189;3.814.695.210.908.650;239.510.159.636.378;32.097.968.072.724.300;0.0;0.0;True
8.0;12.575.793.179.856.300;3.0;24.514.665.974.409.400;50.565.643.159.848.500;17.323.055.277.367.800;0.003669448049276021;0.01344663265914545;10.925.732.649.572.000;0.0;4.735.933.608.603.880;13.773.443.985.660.100;1.0;5.358.589.210.037.860;2.0;2.0;0.6226556014339801;True
12.422.715.147.993.500;7.052.025.213.588.960;2.0;898.085.778.619.401;3.863.407.272.199.030;8.037.156.403.115.660;0.011356477256219924;0.014979857313622608;10.429.080.424.154.000;0.0;6.394.321.213.001.600;2.605.678.786.998.390;2.0;5.182.963.639.004.810;3.211.357.573.996.790;2.0;0.605678786998396;True
8.745.580.030.637.510;203.913.720.004.053;0.0;0.0;7.648.425.837.621.180;35.405.883.201.958.600;0.0;0.00758893795999949;30.866.231.719.587.800;0.0;5.508.839.938.724.970;1.254.419.969.362.480;2.0;6.219.060.214.462.580;7.491.160.061.275.020;0.5088399387249758;0.0;True
74.435.558.248.293.500;1.560.784.314.940.760;3.167.333.131.377.980;7.568.871.122.316.780;6.904.644.720.450.090;29.754.600.997.903.400;0.007705434969147789;0.02287600423133255;28.509.112.008.544.100;0.0;7.0;16.108.889.562.073.300;16.108.889.562.073.300;33.891.110.437.926.600;1.0;2.0;0.0;True
7.375.602.728.478.020;16.528.680.663.157.700;0.0;0.0;8.915.091.732.455.490;35.437.412.069.026.300;0.0;0.005963399869791187;38.057.974.095.844.100;0.0;7.624.397.271.521.970;2.0;38.731.918.145.659.300;22.487.945.430.439.500;5.375.602.728.478.020;0.7512054569560442;0.0;True
0.0;0.0;0.0;0.0;3.122.561.361.007.030;12.654.652.296.427.300;0.0;0.05849590955867735;6.623.327.954.662.910;0.0;6.245.122.722.014.060;18.774.386.389.929.600;18.774.386.389.929.600;1.0;9.896.947.750.936.700;2.0;0.0;True
0.14336924757561176;0.0;0.0;0.0;5.569.892.257.273.160;11.298.644.119.756.300;0.0;0.02001194939564119;26.527.325.577.287.600;0.0;8.0;11.433.692.475.756.100;2.0;27.132.615.048.487.700;22.867.384.951.512.200;2.0;0.8566307524243882;True
7.0;1.505.004.906.094.380;0.0;0.0;27.998.681.944.793.200;5.490.768.186.901.030;0.0;0.013572153504192549;26.629.432.862.925.500;0.0;5.999.267.747.107.340;1.0;1.0;1.0;2.000.878.703.471.190;2.0;0.0;True
0.6026370009662367;14.613.947.273.431.200;0.6986814995168816;2.899.528.222.995.050;8.444.066.747.825.960;24.114.991.421.098.800;0.0017425226464274075;0.013338714756891775;875.172.548.263.594;0.0;7.0;2.0;2.0;1.0;32.052.740.019.324.700;2.0;0.30131850048311837;True
6.561.157.816.834.230;11.993.479.249.303.700;14.388.421.831.657.600;13.669.000.740.074.700;33.100.840.703.016.100;2.060.606.581.676.310;0.017766926909136938;0.03058072175576223;8.377.254.974.922.110;0.0;24.028.945.420.855.800;18.417.367.252.513.400;1.280.578.908.417.110;2.280.578.908.417.110;2.280.578.908.417.110;2.0;0.0;True
14.971.586.875.444.200;7.278.488.184.716.630;0.0;0.0;21.320.073.875.207.300;17.784.520.029.120.700;0.00981506406856467;0.026187899757672464;30.358.465.474.721.400;0.0;7.0;2.0;2.0;11.657.195.625.148.000;11.177.084.812.337.100;2.0;0.0;True
1.0;22.521.910.115.476.600;0.4440393657970446;3.996.354.292.173.400;27.115.566.976.232.500;12.834.115.019.139.100;0.0;0.0033694583554142363;8.167.479.543.020.550;0.0;36.642.361.947.822.600;53.357.638.052.177.300;811.556.697.623.251;9.0;12.007.291.415.653.100;0.5559606342029554;0.0;True
3.365.158.682.698.510;25.019.544.899.262.800;0.0;0.0;10.0;12.219.559.759.141.200;0.09843411524669354;0.11883733636600338;0.0;0.0;7.124.105.334.790.770;2.0;2.496.421.339.163.090;6.379.473.326.046.130;12.116.948.013.116.900;2.0;1.0;True
0.25061706152032437;6.566.167.011.832.490;0.0;0.0;3.274.938.293.847.960;14.161.661.450.649.500;0.009083429466495105;0.0442382145439759;5.003.729.050.766.100;0.0;7.501.234.123.040.640;2.0;4.749.382.938.479.670;3.0;1.751.851.184.560.970;2.0;0.0;True
79.702.146.684.460.300;3.837.754.584.312.710;0.0;0.0;410.510.286.337.483;19.043.488.406.865.400;0.00630207151886862;0.011799493100221591;2.096.888.784.478.890;0.0;25.446.779.973.309.400;2.0;4.059.570.663.107.920;39.106.440.053.381.100;10.782.960.649.762.600;2.0;0.0;True
0.0;0.0;0.0;0.0;2.623.313.122.555.350;45.828.605.938.728.600;0.007108432835372848;0.022478485610041933;37.673.909.803.003.300;0.0;4.080.723.028.889.090;10.403.615.144.445.400;11.210.845.433.336.400;2.040.361.514.444.540;2.0;2.0;0.0;True
0.7374795999721095;13.274.632.799.497.900;0.0;0.0;1.757.512.240.016.730;13.261.714.414.994.000;0.0025001944109896237;0.01671907797009984;3.119.117.110.147.520;0.0;5.0;2.0;4.212.438.799.916.320;17.374.795.999.721.000;2.474.959.199.944.210;0.5250408000557809;0.0;True
9.261.583.200.568.350;16.766.397.929.885.700;3.315.395.800.142.080;8.530.019.911.394.540;9.844.244.750.177.610;25.746.357.626.432.700;0.00012820309009059153;0.013236595519988108;6.488.662.405.379.010;0.0;6.315.395.800.142.080;1.0;16.576.979.000.710.400;13.423.020.999.289.500;2.0;2.0;0.6576979000710446;True
1.787.937.361.023.270;25.209.916.790.428.100;0.0;0.0;7.318.093.958.465.080;21.202.285.906.230.200;0.0;0.008978241382425978;9.740.399.472.852.010;0.0;6.363.812.083.069.820;2.0;2.0;2.787.937.361.023.270;2.0;0.0;0.893968680511638;True
4.381.056.093.678.980;5.234.997.332.651.290;0.0;0.0;32.810.560.936.789.800;7.450.149.869.707.450;0.0;0.016402739140210065;6.802.587.467.059.780;0.0;28.568.317.189.630.400;2.0;2.0;33.810.560.936.789.800;3.0;2.0;0.0;True
5.994.960.634.574.780;1.657.224.672.606.450;0.5025196827126094;27.638.582.549.193.500;2.745.716.539.388.560;17.689.755.356.291.800;0.0;0.011222061699447027;18.213.611.347.634.500;0.0;5.0;2.005.039.365.425.210;15.025.196.827.126.000;1.0;5.979.842.538.299.120;2.0;0.0;True
3.284.159.379.564.460;16.571.659.862.314.900;0.0;0.0;3.259.008.744.522.640;12.576.142.724.426.900;0.0031573264080318685;0.008777853174664486;18.212.131.480.851.700;0.0;6.426.239.069.346.690;2.142.079.689.782.230;2.0;2.857.920.310.217.760;35.737.609.306.533.000;2.0;0.857920310217769;True
30.059.937.561.501.200;22.367.117.564.195.100;0.0;0.0;152.0;4.252.074.912.269.430;0.003939481481588982;0.009757867790982575;0.0018299660193512035;0.0;6.964.037.463.099.240;2.0;2.0;1.0;9.952.049.950.798.990;2.0;0.0;True
635.557.154.710.924;24.472.764.557.953.600;2.274.071.408.815.120;1.631.664.267.933.610;5.510.385.828.872.260;24.956.572.540.339.200;0.0046090701667225445;0.024436846667156578;11.571.707.491.939.900;0.0;7.0;2.725.928.591.184.870;2.0;182.221.422.644.538;2.0;2.0;0.7259285911848733;True
3.834.126.612.420.880;1.685.689.618.236.930;0.0;0.0;20.673.012.899.367.000;8.733.215.993.819.150;0.0;0.026750914303326927;3.671.945.484.152.000;0.0;4.336.506.449.683.520;2.331.746.775.158.230;5.834.126.612.420.880;4.165.873.387.579.110;10.0;2.0;0.0;True
0.19920085774328244;19.920.085.774.328.200;0.0;0.0;10.585.615.439.379.000;579.225.884.417.378;0.0;0.029880518198850056;6.099.521.297.679.850;0.0;6.398.401.715.486.560;18.007.991.422.567.100;420.319.656.902.687;2.601.598.284.513.430;520.319.656.902.687;2.0;0.8007991422567176;True
2.622.516.390.000.980;3.784.194.192.687.480;0.0;0.0;2.622.516.390.000.980;22.330.683.731.874.300;0.0;0.008893091419124753;2.774.124.741.357.080;0.0;9.0;16.887.418.049.995.000;16.887.418.049.995.000;1.0;5.688.741.804.999.500;0.0;0.0;True
7.777.740.673.043.840;35.995.434.594.122.900;469.443.516.826.096;9.158.789.231.668.500;11.836.121.314.912.900;7.309.117.049.478.190;0.0030038504286510597;0.01781366194581832;8.800.649.128.562.230;0.0;12.222.593.269.561.500;2.0;2.0;738.887.033.652.192;369.443.516.826.096;2.0;0.0;True
6.640.919.191.157.990;20.713.759.387.186.400;35.436.323.235.368.000;2.793.151.471.822.800;5.974.822.827.932.670;3.036.509.480.410.640;0.011647384961839646;0.021769932307398838;6.267.945.192.626.670;0.0;5.0;24.563.676.764.631.900;2.0;24.563.676.764.631.900;4.640.919.191.157.990;2.0;0.27181616176840184;True
6.0;16.815.591.328.837.700;0.8286224571167158;8.344.228.143.165.320;1.983.445.410.848.510;9.419.066.650.916.320;0.009096630043764485;0.02913649162652746;0.6023385636582418;0.0;2.242.933.685.675.070;25.856.887.714.416.400;2.828.622.457.116.710;3.0;1.585.688.771.441.640;2.0;0.0;True
0.0;0.0;0.0;0.0;18.613.660.653.483.500;5.736.509.075.246.850;0.0;0.011638451267406794;895.771.493.930.855;0.0;73.863.393.465.164.400;2.0;2.0;1.193.169.673.258.220;2.0;1.613.660.653.483.550;0.19316967325822199;True
4.316.925.318.562.930;17.848.314.753.473.200;37.366.149.362.874.100;22.234.499.030.914.900;22.526.770.127.425.100;9.531.259.982.077.550;0.005261535153965098;0.025048561324686778;2.462.848.960.243.840;0.1473229872574825;6.0;2.0;25.267.701.274.251.700;7.419.689.617.724.470;22.633.850.637.125.800;0.526770127425175;0.0;True
0.0;0.0;0.0;0.0;4.077.989.758.799.160;12.153.900.917.287.700;0.0;0.009690074930958558;4.852.829.494.157.840;0.0;3.251.850.767.457.190;2.0;2.0;29.291.002.192.734.800;14.645.501.096.367.400;10.708.997.807.265.100;0.0;True
10.307.607.457.358.300;12.810.809.878.002.200;4.076.932.504.737.960;6.433.610.375.181.500;27.076.932.504.737.900;12.100.799.991.138.800;0.009489296059053453;0.022068213399115084;1.252.904.798.152.930;0.0;7.923.067.495.262.030;10.769.325.047.379.600;2.0;28.461.349.905.240.700;1.923.067.495.262.030;2.0;0.0;True
0.8425822709394017;20.643.265.638.015.300;0.0;0.0;4.080.521.494.100.020;15.211.277.890.404.700;0.0;0.007799996096950128;10.578.765.285.856.000;0.0;6.0;2.0;23.148.354.581.211.900;2.629.670.916.242.390;4.0;16.851.645.418.788.000;0.0;True
3.0;2.733.885.905.301.360;0.0;0.0;1.942.620.326.299.410;3.851.092.126.924.280;0.0;0.02396904886940233;0.0;0.0;2.617.468.841.996.090;2.0;3.617.468.841.996.090;1.0;3.617.468.841.996.090;16.174.688.419.960.900;0.0;True
2.750.499.892.333.230;13.256.837.373.491.500;0.0;0.0;30.873.250.376.833.600;20.405.825.004.711.900;0.0006930559100743628;0.021971212075237088;5.349.429.024.573.080;0.0;1.499.000.215.333.520;2.0;2.374.250.161.500.140;7.376.249.730.833.090;2.499.000.215.333.520;2.0;0.0;True
1.0;14.243.871.231.933.700;0.0;0.0;6.657.526.826.680.460;13.496.735.668.224.700;0.061643858484529704;0.056621049554677706;1.972.593.033.637.030;0.0;5.928.091.466.649.410;18.287.634.133.402.300;14.143.817.066.701.100;2.243.145.120.010.340;1.212.674.757.326.770;2.0;0.0;True
15.977.157.348.831.900;5.505.774.109.533.910;0.0;0.0;2.021.827.412.093.440;7.745.824.026.986.000;0.0;0.03867952033432517;41.665.385.906.677.400;0.0;6.195.431.469.766.390;2.0;2.0;2.195.431.469.766.390;14.022.842.651.168.000;2.0;0.4022842651168027;True
6.603.762.794.339.430;6.212.159.087.013.750;14.830.102.354.715.400;6.067.606.050.394.370;6.053.580.373.622.560;25.764.472.610.501.600;0.005495296507075705;0.01899982866933553;17.933.339.869.216.300;0.0;68.792.474.411.321.100;1.120.752.558.867.880;2.0;17.245.153.532.073.200;2.120.752.558.867.880;2.0;0.0;True
5.143.024.697.357.600;8.412.639.279.678.510;0.0;0.0;5.471.453.704.603.640;9.548.771.971.830.900;0.005888570705144758;0.010840867668421478;0.4669938588606771;0.0;6.571.512.348.678.800;3.214.243.825.660.590;2.0;35.715.123.486.788.000;39.281.944.309.453.800;2.0;1.0;True
13.876.719.233.985.900;18.017.599.152.808.100;0.8751910259984363;2.866.250.610.144.870;9.924.350.511.605.310;3.867.165.301.609.650;0.0030498969364824314;0.01860210605890223;0.27076929499782754;0.0;7.124.808.974.001.560;28.751.910.259.984.300;2.0;27.503.820.519.968.700;9.126.337.181.989.050;2.0;0.8751910259984363;True
52.653.224.685.494.600;1.712.716.966.240.800;1.377.553.744.758.240;3.391.596.003.599.730;11.536.229.802.278.500;29.404.497.232.138.600;0.0009275812271680468;0.013692356089924;982.326.568.038.875;0.0;21.326.612.342.747.300;1.188.776.872.379.120;1.188.776.872.379.120;1.811.223.127.620.870;8.301.008.148.587.900;2.0;0.0;True
21.011.093.692.631.700;6.626.962.498.453.320;0.9494453153684145;0.0;1.055.610.153.094.740;30.166.296.876.743.700;0.04153309174546889;0.05946362581070385;18.547.371.482.199.400;0.0;4.898.890.630.736.820;2.0;62.022.187.385.263.400;3.0;2.0;2.0;0.05055468463158552;True
36.771.644.954.412.300;15.665.784.064.789.100;0.3228355045587663;6.844.112.696.645.840;12.062.986.972.647.400;31.526.758.479.476.000;0.0;0.013393786261932201;23.531.623.941.737.100;0.0;33.228.355.045.587.600;2.0;2.0;22.913.420.182.350.600;2.0;13.543.289.908.824.600;0.6771644954412337;True
10.752.910.277.864.100;15.173.551.168.680.100;0.0;0.0;5.309.331.582.412.300;2.485.887.360.703.640;0.012911614693865911;0.027943416478498358;22.298.114.537.376.400;0.2150582055572826;2.792.151.712.977.350;2.0;3.283.139.314.809.050;6.490.987.601.831.700;2.075.291.027.786.410;2.0;0.0;True
28.125.064.849.112.100;24.500.051.879.289.600;0.3749870301775764;11.249.610.905.327.200;18.125.064.849.112.100;3.808.251.374.801.170;0.0;0.0250437830933508;0.0;0.0;4.124.961.090.532.720;2.0;36.250.129.698.224.200;1.0;4.187.493.515.088.780;16.250.129.698.224.200;0.1874935150887882;True
10.295.942.875.377.300;6.963.194.119.850.700;0.0;0.0;16.029.594.287.537.700;8.948.976.885.689.630;0.0007398571884433103;0.0054226996289836165;3.201.455.318.920.800;0.5822434274773606;6.088.782.862.613.190;3.0;2.0;2.059.188.575.075.460;5.852.028.562.311.330;2.0;0.0;True
1.0;6.540.765.714.934.640;0.0;0.0;18.387.199.996.214.500;9.021.266.720.811.820;0.0;0.0058942273887867625;29.086.830.501.382.000;0.3953828574673228;4.294.857.145.561.020;33.410.285.708.877.900;30.230.857.126.633.800;16.589.714.291.122.000;6.682.057.141.775.590;13.179.428.582.244.000;0.34102857088779526;True
1.0;2.538.538.230.522.770;0.0;0.0;0.0;0.0;0.0;0.066666667;0.0;0.0;7.0;1.0;1.0;7.382.827.797.380.240;7.559.162.712.414.460;0.17633491503421483;0.08816745751710742;True
1.916.428.368.090.620;5.399.857.020.854.370;0.0;0.0;3.408.357.163.190.930;6.637.944.231.590.210;0.0060462186895947016;0.01497631178674031;36.530.877.880.357.700;0.0;6.541.785.815.954.680;2.0;4.687.321.276.067.960;12.291.070.920.226.500;2.770.892.907.977.340;2.0;0.229107092022656;True
31.327.532.314.882.200;8.841.056.158.919.190;25.995.649.236.161.700;3.008.591.923.619.680;6.800.870.152.767.650;17.308.966.783.589.700;0.006668738325595842;0.022074740783527856;6.345.931.631.164.830;0.0;7.933.623.384.255.880;2.533.188.307.872.050;2.0;1.0;2.0;0.9336233842558856;0.0;True
4.475.104.622.210.630;11.938.208.221.740.800;0.0;0.0;4.132.573.235.547.440;14.274.661.658.785.600;0.0;0.015930503356079297;7.001.818.539.565.240;0.0;7.0;2.0;2.0;33.755.231.110.531.600;7.773.849.155.683.040;2.0;0.47510462221063265;True
0.0;0.0;0.0;0.0;16.0;8.239.864.241.524.520;0.0;0.043573882172351336;11.862.019.156.808.100;0.0;12.397.457.259.725.700;2.0;2.0;309.589.829.038.903;2.0;19.041.017.096.109.600;0.0;True
6.337.054.161.932.390;3.232.363.050.879.800;0.8314729190338027;7.067.519.811.787.320;9.662.945.838.067.600;3.930.637.540.511.020;0.011878184320062062;0.01468696905900771;22.992.157.459.022.100;0.0;1.0;28.314.729.190.338.000;2.0;21.685.270.809.661.900;21.685.270.809.661.900;0.33705416193239457;0.0;True
